Date,Score,Embedding,GType,BType,Method
2018-11-05,0.9368760617392179,PT,F,NF,SemAxis
2018-11-05,0.6953104709344237,PT,NF,NF,SemAxis
2018-11-05,2.3633674686485655,T,F,F,SemAxis
2018-11-05,1.7854393369281398,T,NF,F,SemAxis
2018-11-05,1.5119319468999055,T,F,NF,SemAxis
2018-11-05,0.9340038151794787,T,NF,NF,SemAxis
2018-11-05,152.11272575592474,PT,F,F,SentiProp
2018-11-05,151.81685995329656,PT,NF,F,SentiProp
2018-11-05,149.34463636942255,PT,F,NF,SentiProp
2018-11-05,149.0462874778182,PT,NF,NF,SentiProp
2018-11-05,150.46304857351853,T,F,F,SentiProp
2018-11-05,151.26265372874036,T,NF,F,SentiProp
2018-11-05,148.87184581448741,T,F,NF,SentiProp
2018-11-05,149.67024031564972,T,NF,NF,SentiProp
2018-11-06,1.3105961754889388,PT,F,F,SemAxis
2018-11-06,1.2151115857665176,PT,NF,F,SemAxis
2018-11-06,0.8509369938917215,PT,F,NF,SemAxis
2018-11-06,0.7554524041692984,PT,NF,NF,SemAxis
2018-11-06,2.3597670817739553,T,F,F,SemAxis
2018-11-06,2.1774163993069586,T,NF,F,SemAxis
2018-11-06,1.5909258781626179,T,F,NF,SemAxis
2018-11-06,1.40857519569562,T,NF,NF,SemAxis
2018-11-06,133.18475965619652,PT,F,F,SentiProp
2018-11-06,132.83819063077186,PT,NF,F,SentiProp
2018-11-06,130.7727699795683,PT,F,NF,SentiProp
2018-11-06,130.4194877975587,PT,NF,NF,SentiProp
2018-11-06,131.94114284695505,T,F,F,SentiProp
2018-11-06,132.3985203213163,T,NF,F,SentiProp
2018-11-06,130.48146480664838,T,F,NF,SentiProp
2018-11-06,130.932515803467,T,NF,NF,SentiProp
2018-11-07,1.3048408451937803,PT,F,F,SemAxis
2018-11-07,1.0696792320694652,PT,NF,F,SemAxis
2018-11-07,0.8516597244316488,PT,F,NF,SemAxis
2018-11-07,0.6164981113073341,PT,NF,NF,SemAxis
2018-11-07,2.313642864137079,T,F,F,SemAxis
2018-11-07,1.8704286173575453,T,NF,F,SemAxis
2018-11-07,1.6504381032665671,T,F,NF,SemAxis
2018-11-07,1.2072238564870341,T,NF,NF,SemAxis
2018-11-07,129.46147336070592,PT,F,F,SentiProp
2018-11-07,128.93187376314913,PT,NF,F,SentiProp
2018-11-07,126.96254676120313,PT,F,NF,SentiProp
2018-11-07,126.42840209093677,PT,NF,NF,SentiProp
2018-11-07,128.21219356900207,T,F,F,SentiProp
2018-11-07,128.5231282427908,T,NF,F,SentiProp
2018-11-07,126.68221397308014,T,F,NF,SentiProp
2018-11-07,126.98904225849536,T,NF,NF,SentiProp
2018-11-08,1.5029010342290043,PT,F,F,SemAxis
2018-11-08,1.3104664665662396,PT,NF,F,SemAxis
2018-11-08,1.051466792042243,PT,F,NF,SemAxis
2018-11-08,0.8590322243794777,PT,NF,NF,SemAxis
2018-11-08,2.2710639237766017,T,F,F,SemAxis
2018-11-08,1.8685847097503685,T,NF,F,SemAxis
2018-11-08,1.5962870568599363,T,F,NF,SemAxis
2018-11-08,1.1938078428337033,T,NF,NF,SemAxis
2018-11-08,119.52875590100676,PT,F,F,SentiProp
2018-11-08,118.9378590724768,PT,NF,F,SentiProp
2018-11-08,117.10479340414261,PT,F,NF,SentiProp
2018-11-08,116.50729416374769,PT,NF,NF,SentiProp
2018-11-08,118.31928972594632,T,F,F,SentiProp
2018-11-08,118.45028946566121,T,NF,F,SentiProp
2018-11-08,116.74422863693019,T,F,NF,SentiProp
2018-11-08,116.86794936063049,T,NF,NF,SentiProp
2018-11-09,1.1576919179365786,PT,F,F,SemAxis
2018-11-09,0.9369517167238365,PT,NF,F,SemAxis
2018-11-09,0.6984566115803397,PT,F,NF,SemAxis
2018-11-09,0.477716410367598,PT,NF,NF,SemAxis
2018-11-09,1.8502050677609618,T,F,F,SemAxis
2018-11-09,1.4118841586898978,T,NF,F,SemAxis
2018-11-09,1.13954153257462,T,F,NF,SemAxis
2018-11-09,0.7012206235035569,T,NF,NF,SemAxis
2018-11-09,136.045091207948,PT,F,F,SentiProp
2018-11-09,135.4690444457862,PT,NF,F,SentiProp
2018-11-09,133.4218968633764,PT,F,NF,SentiProp
2018-11-09,132.83858756011435,PT,NF,NF,SentiProp
2018-11-09,134.26031090033396,T,F,F,SentiProp
2018-11-09,134.56857850227593,T,NF,F,SentiProp
2018-11-09,132.62516021258492,T,F,NF,SentiProp
2018-11-09,132.92399407685008,T,NF,NF,SentiProp
2018-11-10,1.2010571281793188,PT,F,F,SemAxis
2018-11-10,1.0853091717248107,PT,NF,F,SemAxis
2018-11-10,0.7154087592411982,PT,F,NF,SemAxis
2018-11-10,0.5996608027866903,PT,NF,NF,SemAxis
2018-11-10,2.0866284874476944,T,F,F,SemAxis
2018-11-10,1.8089973987727856,T,NF,F,SemAxis
2018-11-10,1.3399512408533376,T,F,NF,SemAxis
2018-11-10,1.062320152178431,T,NF,NF,SemAxis
2018-11-10,142.99536831667209,PT,F,F,SentiProp
2018-11-10,142.65909692571577,PT,NF,F,SentiProp
2018-11-10,140.1582165225789,PT,F,NF,SentiProp
2018-11-10,139.81841933187116,PT,NF,NF,SentiProp
2018-11-10,141.6119301095716,T,F,F,SentiProp
2018-11-10,142.07689664968933,T,NF,F,SentiProp
2018-11-10,139.76348948804235,T,F,NF,SentiProp
2018-11-10,140.22481180795165,T,NF,NF,SentiProp
2018-11-12,0.4676298504383141,PT,F,F,SemAxis
2018-11-12,0.34930800251296185,PT,NF,F,SemAxis
2018-11-12,-0.03625468419426899,PT,F,NF,SemAxis
2018-11-12,-0.15457653211962094,PT,NF,NF,SemAxis
2018-11-12,0.6355081087914808,T,F,F,SemAxis
2018-11-12,0.32826578278532964,T,NF,F,SemAxis
2018-11-12,-0.13646179963325314,T,F,NF,SemAxis
2018-11-12,-0.44370412563940265,T,NF,NF,SemAxis
2018-11-12,124.63274384460348,PT,F,F,SentiProp
2018-11-12,124.31166178983483,PT,NF,F,SentiProp
2018-11-12,122.1674268948009,PT,F,NF,SentiProp
2018-11-12,121.84117511196024,PT,NF,NF,SentiProp
2018-11-12,123.04543853984633,T,F,F,SentiProp
2018-11-12,123.56701683427394,T,NF,F,SentiProp
2018-11-12,121.40306260137758,T,F,NF,SentiProp
2018-11-12,121.91736642550299,T,NF,NF,SentiProp
2018-11-13,1.891520988953863,PT,F,F,SemAxis
2018-11-13,1.6486326956759991,PT,NF,F,SemAxis
2018-11-13,1.487983534165896,PT,F,NF,SemAxis
2018-11-13,1.2450952408880325,PT,NF,NF,SemAxis
2018-11-13,3.4494227593046127,T,F,F,SemAxis
2018-11-13,3.046210967022556,T,NF,F,SemAxis
2018-11-13,2.8422468510555077,T,F,NF,SemAxis
2018-11-13,2.4390350587734524,T,NF,NF,SemAxis
2018-11-13,147.1838455033324,PT,F,F,SentiProp
2018-11-13,146.68201489926108,PT,NF,F,SentiProp
2018-11-13,144.60097994584757,PT,F,NF,SentiProp
2018-11-13,144.09187180520982,PT,NF,NF,SentiProp
2018-11-13,145.6159605637349,T,F,F,SentiProp
2018-11-13,145.99884648263117,T,NF,F,SentiProp
2018-11-13,144.17724276305648,T,F,NF,SentiProp
2018-11-13,144.55048257323244,T,NF,NF,SentiProp
2018-11-14,1.0421215040765726,PT,F,F,SemAxis
2018-11-14,0.8800338176707143,PT,NF,F,SemAxis
2018-11-14,0.6224493113900287,PT,F,NF,SemAxis
2018-11-14,0.4603616249841704,PT,NF,NF,SemAxis
2018-11-14,1.9647174665615137,T,F,F,SemAxis
2018-11-14,1.6245199908541668,T,NF,F,SemAxis
2018-11-14,1.265023445695115,T,F,NF,SemAxis
2018-11-14,0.9248259699877678,T,NF,NF,SemAxis
2018-11-14,116.97622640956888,PT,F,F,SentiProp
2018-11-14,116.49057942629797,PT,NF,F,SentiProp
2018-11-14,114.66849918497874,PT,F,NF,SentiProp
2018-11-14,114.17951247835005,PT,NF,NF,SentiProp
2018-11-14,115.4734229150402,T,F,F,SentiProp
2018-11-14,115.69665733458214,T,NF,F,SentiProp
2018-11-14,113.995591050146,T,F,NF,SentiProp
2018-11-14,114.21634488597229,T,NF,NF,SentiProp
2018-11-15,1.0907080274335523,PT,F,F,SemAxis
2018-11-15,0.8452339736398533,PT,NF,F,SemAxis
2018-11-15,0.7073350323879962,PT,F,NF,SemAxis
2018-11-15,0.46186097859429764,PT,NF,NF,SemAxis
2018-11-15,1.854621250666662,T,F,F,SemAxis
2018-11-15,1.3640216467813697,T,NF,F,SemAxis
2018-11-15,1.275972205137161,T,F,NF,SemAxis
2018-11-15,0.7853726012518705,T,NF,NF,SemAxis
2018-11-15,113.82298880782423,PT,F,F,SentiProp
2018-11-15,113.18651758146405,PT,NF,F,SentiProp
2018-11-15,111.6431004975044,PT,F,NF,SentiProp
2018-11-15,110.99724166873379,PT,NF,NF,SentiProp
2018-11-15,112.33492686855747,T,F,F,SentiProp
2018-11-15,112.42326548891523,T,NF,F,SentiProp
2018-11-15,111.11159751281245,T,F,NF,SentiProp
2018-11-15,111.19147774532374,T,NF,NF,SentiProp
2018-11-16,1.0564900532774872,PT,F,F,SemAxis
2018-11-16,0.8663358206214231,PT,NF,F,SemAxis
2018-11-16,0.47521860678699307,PT,F,NF,SemAxis
2018-11-16,0.2850643741309298,PT,NF,NF,SemAxis
2018-11-16,1.6541271148351362,T,F,F,SemAxis
2018-11-16,1.3031860781591031,T,NF,F,SemAxis
2018-11-16,0.7904998662824584,T,F,NF,SemAxis
2018-11-16,0.43955882960642495,T,NF,NF,SemAxis
2018-11-16,147.12498460552854,PT,F,F,SentiProp
2018-11-16,146.42062901642154,PT,NF,F,SentiProp
2018-11-16,144.09620144048912,PT,F,NF,SentiProp
2018-11-16,143.37996026155207,PT,NF,NF,SentiProp
2018-11-16,145.31935120138917,T,F,F,SentiProp
2018-11-16,145.47487246589984,T,NF,F,SentiProp
2018-11-16,143.481888737228,T,F,NF,SentiProp
2018-11-16,143.62550973939216,T,NF,NF,SentiProp
2018-11-17,0.9150492899178427,PT,F,F,SemAxis
2018-11-17,0.7256765623895995,PT,NF,F,SemAxis
2018-11-17,0.46592348185001053,PT,F,NF,SemAxis
2018-11-17,0.27655075432176823,PT,NF,NF,SemAxis
2018-11-17,1.5051484815969731,T,F,F,SemAxis
2018-11-17,1.1221377083613975,T,NF,F,SemAxis
2018-11-17,0.8195207122247465,T,F,NF,SemAxis
2018-11-17,0.4365099389891701,T,NF,NF,SemAxis
2018-11-17,112.51713048124901,PT,F,F,SentiProp
2018-11-17,112.25250255671475,PT,NF,F,SentiProp
2018-11-17,110.242433969127,PT,F,NF,SentiProp
2018-11-17,109.96959588347548,PT,NF,NF,SentiProp
2018-11-17,111.21941144229162,T,F,F,SentiProp
2018-11-17,111.64855677011158,T,NF,F,SentiProp
2018-11-17,109.72617649558171,T,F,NF,SentiProp
2018-11-17,110.150339982121,T,NF,NF,SentiProp
2018-11-19,1.3132945846860156,PT,F,F,SemAxis
2018-11-19,1.0365255969330054,PT,NF,F,SemAxis
2018-11-19,0.7964242519428011,PT,F,NF,SemAxis
2018-11-19,0.5196552641897907,PT,NF,NF,SemAxis
2018-11-19,2.270897434399537,T,F,F,SemAxis
2018-11-19,1.7314840588581606,T,NF,F,SemAxis
2018-11-19,1.376021152458129,T,F,NF,SemAxis
2018-11-19,0.8366077769167543,T,NF,NF,SemAxis
2018-11-19,161.2090097724775,PT,F,F,SentiProp
2018-11-19,160.25499900808387,PT,NF,F,SentiProp
2018-11-19,158.23169630975255,PT,F,NF,SentiProp
2018-11-19,157.26649877396298,PT,NF,NF,SentiProp
2018-11-19,159.052496807015,T,F,F,SentiProp
2018-11-19,159.09755875287487,T,NF,F,SentiProp
2018-11-19,157.4155006086966,T,F,NF,SentiProp
2018-11-19,157.4450029114942,T,NF,NF,SentiProp
2018-11-20,2.1255213517700207,PT,F,F,SemAxis
2018-11-20,1.734840813605366,PT,NF,F,SemAxis
2018-11-20,1.5877361567924135,PT,F,NF,SemAxis
2018-11-20,1.197055618627759,PT,NF,NF,SemAxis
2018-11-20,3.8395495979826264,T,F,F,SemAxis
2018-11-20,3.112164449348394,T,NF,F,SemAxis
2018-11-20,2.951430017440782,T,F,NF,SemAxis
2018-11-20,2.2240448688065517,T,NF,NF,SemAxis
2018-11-20,139.7059212837066,PT,F,F,SentiProp
2018-11-20,139.10538771483965,PT,NF,F,SentiProp
2018-11-20,137.19217492285364,PT,F,NF,SentiProp
2018-11-20,136.58814270907413,PT,NF,NF,SentiProp
2018-11-20,138.0917994841459,T,F,F,SentiProp
2018-11-20,138.39195410931404,T,NF,F,SentiProp
2018-11-20,136.56004193075293,T,F,NF,SentiProp
2018-11-20,136.86011641110176,T,NF,NF,SentiProp
2018-11-21,1.0112621738857024,PT,F,F,SemAxis
2018-11-21,0.8377542346940717,PT,NF,F,SemAxis
2018-11-21,0.7134102291668512,PT,F,NF,SemAxis
2018-11-21,0.5399022899752189,PT,NF,NF,SemAxis
2018-11-21,1.674988392964684,T,F,F,SemAxis
2018-11-21,1.3776503907287532,T,NF,F,SemAxis
2018-11-21,1.2778310341640708,T,F,NF,SemAxis
2018-11-21,0.9804930319281391,T,NF,NF,SemAxis
2018-11-21,143.31630090872423,PT,F,F,SentiProp
2018-11-21,142.91419272277835,PT,NF,F,SentiProp
2018-11-21,140.73763202070168,PT,F,NF,SentiProp
2018-11-21,140.32861450019183,PT,NF,NF,SentiProp
2018-11-21,141.4228468777521,T,F,F,SentiProp
2018-11-21,141.88933682809724,T,NF,F,SentiProp
2018-11-21,140.04641585057826,T,F,NF,SentiProp
2018-11-21,140.50509188762223,T,NF,NF,SentiProp
2018-11-23,1.1332639475188764,PT,F,F,SemAxis
2018-11-23,1.04139093041221,PT,NF,F,SemAxis
2018-11-23,0.6272898908339133,PT,F,NF,SemAxis
2018-11-23,0.5354168737272468,PT,NF,NF,SemAxis
2018-11-23,2.2794850300364087,T,F,F,SemAxis
2018-11-23,2.106736138362412,T,NF,F,SemAxis
2018-11-23,1.4577528002133715,T,F,NF,SemAxis
2018-11-23,1.2850039085393745,T,NF,NF,SemAxis
2018-11-23,148.1218207974438,PT,F,F,SentiProp
2018-11-23,147.74050416635058,PT,NF,F,SentiProp
2018-11-23,145.1892207665372,PT,F,NF,SentiProp
2018-11-23,144.79993380827707,PT,NF,NF,SentiProp
2018-11-23,146.4245923652241,T,F,F,SentiProp
2018-11-23,146.94498864544357,T,NF,F,SentiProp
2018-11-23,144.40530601171773,T,F,NF,SentiProp
2018-11-23,144.91584459632207,T,NF,NF,SentiProp
2018-11-24,1.0334228416887237,PT,F,F,SemAxis
2018-11-24,0.9100501642657166,PT,NF,F,SemAxis
2018-11-24,0.45326980342524775,PT,F,NF,SemAxis
2018-11-24,0.3298971260022399,PT,NF,NF,SemAxis
2018-11-24,1.875662558005887,T,F,F,SemAxis
2018-11-24,1.6847294967949633,T,NF,F,SemAxis
2018-11-24,0.9057815088847075,T,F,NF,SemAxis
2018-11-24,0.7148484476737844,T,NF,NF,SemAxis
2018-11-24,137.62089698936742,PT,F,F,SentiProp
2018-11-24,137.05893821866857,PT,NF,F,SentiProp
2018-11-24,134.68423043885724,PT,F,NF,SentiProp
2018-11-24,134.10976494265114,PT,NF,NF,SentiProp
2018-11-24,135.8522111186334,T,F,F,SentiProp
2018-11-24,136.09927566514355,T,NF,F,SentiProp
2018-11-24,133.67259128357836,T,F,NF,SentiProp
2018-11-24,133.90688141965924,T,NF,NF,SentiProp
2018-11-26,1.0683750557285632,PT,F,F,SemAxis
2018-11-26,0.8847544002342161,PT,NF,F,SemAxis
2018-11-26,0.7586469610042552,PT,F,NF,SemAxis
2018-11-26,0.5750263055099072,PT,NF,NF,SemAxis
2018-11-26,1.5581199011010343,T,F,F,SemAxis
2018-11-26,1.2486246955629965,T,NF,F,SemAxis
2018-11-26,1.1875373867017518,T,F,NF,SemAxis
2018-11-26,0.8780421811637161,T,NF,NF,SemAxis
2018-11-26,160.8390911260292,PT,F,F,SentiProp
2018-11-26,160.10881759480762,PT,NF,F,SentiProp
2018-11-26,158.18819589494973,PT,F,NF,SentiProp
2018-11-26,157.44728908926757,PT,NF,NF,SentiProp
2018-11-26,158.9052702504226,T,F,F,SentiProp
2018-11-26,159.12302418577772,T,NF,F,SentiProp
2018-11-26,157.72774480075728,T,F,NF,SentiProp
2018-11-26,157.92995672723515,T,NF,NF,SentiProp
2018-11-27,1.0287722330813447,PT,F,F,SemAxis
2018-11-27,0.8970201083389957,PT,NF,F,SemAxis
2018-11-27,0.4438244906294248,PT,F,NF,SemAxis
2018-11-27,0.3120723658870773,PT,NF,NF,SemAxis
2018-11-27,1.8891473576423972,T,F,F,SemAxis
2018-11-27,1.6226560328629678,T,NF,F,SemAxis
2018-11-27,0.9838556715697416,T,F,NF,SemAxis
2018-11-27,0.7173643467903087,T,NF,NF,SemAxis
2018-11-27,135.58182836533427,PT,F,F,SentiProp
2018-11-27,135.21079202022287,PT,NF,F,SentiProp
2018-11-27,132.55458237424693,PT,F,NF,SentiProp
2018-11-27,132.17527957874597,PT,NF,NF,SentiProp
2018-11-27,134.06166771257054,T,F,F,SentiProp
2018-11-27,134.5165704534214,T,NF,F,SentiProp
2018-11-27,131.82145348956584,T,F,NF,SentiProp
2018-11-27,132.26710283825102,T,NF,NF,SentiProp
2018-11-28,0.5241581351671779,PT,F,F,SemAxis
2018-11-28,0.4217395556875382,PT,NF,F,SemAxis
2018-11-28,-0.018965479896113968,PT,F,NF,SemAxis
2018-11-28,-0.12138405937575339,PT,NF,NF,SemAxis
2018-11-28,0.742148620348743,T,F,F,SemAxis
2018-11-28,0.49034240514842103,T,NF,F,SemAxis
2018-11-28,-0.08667741743879943,T,F,NF,SemAxis
2018-11-28,-0.33848363263912196,T,NF,NF,SemAxis
2018-11-28,131.05425869457042,PT,F,F,SentiProp
2018-11-28,130.6580636776361,PT,NF,F,SentiProp
2018-11-28,128.34104151348086,PT,F,NF,SentiProp
2018-11-28,127.93555312861538,PT,NF,NF,SentiProp
2018-11-28,129.43446755372594,T,F,F,SentiProp
2018-11-28,129.8277208756164,T,NF,F,SentiProp
2018-11-28,127.60078661243412,T,F,NF,SentiProp
2018-11-28,127.98285929208431,T,NF,NF,SentiProp
2018-11-29,0.45971539089542907,PT,F,F,SemAxis
2018-11-29,0.27963854517473746,PT,NF,F,SemAxis
2018-11-29,0.018086827318945085,PT,F,NF,SemAxis
2018-11-29,-0.16199001840174693,PT,NF,NF,SemAxis
2018-11-29,0.5724242580106478,T,F,F,SemAxis
2018-11-29,0.18192930542469055,T,NF,F,SemAxis
2018-11-29,-0.06844785877615707,T,F,NF,SemAxis
2018-11-29,-0.4589428113621138,T,NF,NF,SemAxis
2018-11-29,153.37381285647663,PT,F,F,SentiProp
2018-11-29,152.75095532128583,PT,NF,F,SentiProp
2018-11-29,150.5407574805089,PT,F,NF,SentiProp
2018-11-29,149.90787115876043,PT,NF,NF,SentiProp
2018-11-29,151.34953549696218,T,F,F,SentiProp
2018-11-29,151.7842361903958,T,NF,F,SentiProp
2018-11-29,149.8053304760331,T,F,NF,SentiProp
2018-11-29,150.22823984638003,T,NF,NF,SentiProp
2018-11-30,0.9791387655390437,PT,F,F,SemAxis
2018-11-30,0.7795896743693947,PT,NF,F,SemAxis
2018-11-30,0.47598230195670616,PT,F,NF,SemAxis
2018-11-30,0.2764332107870576,PT,NF,NF,SemAxis
2018-11-30,1.523498877993883,T,F,F,SemAxis
2018-11-30,1.1229033557468187,T,NF,F,SemAxis
2018-11-30,0.7523678284829212,T,F,NF,SemAxis
2018-11-30,0.35177230623585737,T,NF,NF,SemAxis
2018-11-30,127.76152610553362,PT,F,F,SentiProp
2018-11-30,127.22977034624901,PT,NF,F,SentiProp
2018-11-30,125.12773600479373,PT,F,NF,SentiProp
2018-11-30,124.58509346959802,PT,NF,NF,SentiProp
2018-11-30,126.3629987487079,T,F,F,SentiProp
2018-11-30,126.65825390340612,T,NF,F,SentiProp
2018-11-30,124.6395225004107,T,F,NF,SentiProp
2018-11-30,124.92472260570065,T,NF,NF,SentiProp
2018-12-01,1.16266648273489,PT,F,F,SemAxis
2018-12-01,1.034033536721012,PT,NF,F,SemAxis
2018-12-01,0.6060517453239271,PT,F,NF,SemAxis
2018-12-01,0.4774187993100491,PT,NF,NF,SemAxis
2018-12-01,2.115432678224542,T,F,F,SemAxis
2018-12-01,1.8483358799449936,T,NF,F,SemAxis
2018-12-01,1.3984924489815522,T,F,NF,SemAxis
2018-12-01,1.1313956507020044,T,NF,NF,SemAxis
2018-12-01,168.02400330538885,PT,F,F,SentiProp
2018-12-01,167.63691302119028,PT,NF,F,SentiProp
2018-12-01,164.93499463068952,PT,F,NF,SentiProp
2018-12-01,164.5416511070762,PT,NF,NF,SentiProp
2018-12-01,166.3149439979838,T,F,F,SentiProp
2018-12-01,166.97401058313648,T,NF,F,SentiProp
2018-12-01,164.53924278615955,T,F,NF,SentiProp
2018-12-01,165.1891734267107,T,NF,NF,SentiProp
2018-12-03,1.6402000447106462,PT,F,F,SemAxis
2018-12-03,1.5331943299012525,PT,NF,F,SemAxis
2018-12-03,1.0596225489637623,PT,F,NF,SemAxis
2018-12-03,0.9526168341543686,PT,NF,NF,SemAxis
2018-12-03,3.106361398959118,T,F,F,SemAxis
2018-12-03,2.869788565297544,T,NF,F,SemAxis
2018-12-03,2.1838311094377674,T,F,NF,SemAxis
2018-12-03,1.947258275776195,T,NF,NF,SemAxis
2018-12-03,146.3838625721802,PT,F,F,SentiProp
2018-12-03,146.00155240310096,PT,NF,F,SentiProp
2018-12-03,143.13004275908176,PT,F,NF,SentiProp
2018-12-03,142.745199624293,PT,NF,NF,SentiProp
2018-12-03,144.82371414345837,T,F,F,SentiProp
2018-12-03,145.3283630503689,T,NF,F,SentiProp
2018-12-03,142.51088442964533,T,F,NF,SentiProp
2018-12-03,143.0110123588047,T,NF,NF,SentiProp
2018-12-04,0.8542000774757685,PT,F,F,SemAxis
2018-12-04,0.7420795181983727,PT,NF,F,SemAxis
2018-12-04,0.24876796559687614,PT,F,NF,SemAxis
2018-12-04,0.13664740631948102,PT,NF,NF,SemAxis
2018-12-04,1.4118911568095094,T,F,F,SemAxis
2018-12-04,1.1191857991023093,T,NF,F,SemAxis
2018-12-04,0.4665731858611615,T,F,NF,SemAxis
2018-12-04,0.17386782815395885,T,NF,NF,SemAxis
2018-12-04,135.11688439560007,PT,F,F,SentiProp
2018-12-04,135.03295148907054,PT,NF,F,SentiProp
2018-12-04,132.24173837272798,PT,F,NF,SentiProp
2018-12-04,132.1510678045418,PT,NF,NF,SentiProp
2018-12-04,133.65884420030196,T,F,F,SentiProp
2018-12-04,134.39372454478303,T,NF,F,SentiProp
2018-12-04,131.60430403087054,T,F,NF,SentiProp
2018-12-04,132.33045311873843,T,NF,NF,SentiProp
2018-12-05,1.2146785191164742,PT,F,F,SemAxis
2018-12-05,0.9464238684362327,PT,NF,F,SemAxis
2018-12-05,0.697196730600928,PT,F,NF,SemAxis
2018-12-05,0.4289420799206857,PT,NF,NF,SemAxis
2018-12-05,2.2308756907856857,T,F,F,SemAxis
2018-12-05,1.751182362975057,T,NF,F,SemAxis
2018-12-05,1.4079285745462333,T,F,NF,SemAxis
2018-12-05,0.9282352467356063,T,NF,NF,SemAxis
2018-12-05,138.40655586564915,PT,F,F,SentiProp
2018-12-05,137.76653629983807,PT,NF,F,SentiProp
2018-12-05,135.62847211271756,PT,F,NF,SentiProp
2018-12-05,134.97697200933774,PT,NF,NF,SentiProp
2018-12-05,136.84632943478317,T,F,F,SentiProp
2018-12-05,137.07349031935354,T,NF,F,SentiProp
2018-12-05,135.04769288974657,T,F,NF,SentiProp
2018-12-05,135.2636189513338,T,NF,NF,SentiProp
2018-12-06,0.9863653712172603,PT,F,F,SemAxis
2018-12-06,0.7684568854836865,PT,NF,F,SemAxis
2018-12-06,0.4722231188429012,PT,F,NF,SemAxis
2018-12-06,0.2543146331093273,PT,NF,NF,SemAxis
2018-12-06,1.6488449151309081,T,F,F,SemAxis
2018-12-06,1.2073593227726347,T,NF,F,SemAxis
2018-12-06,0.9578166195870935,T,F,NF,SemAxis
2018-12-06,0.5163310272288205,T,NF,NF,SemAxis
2018-12-06,139.12151646339308,PT,F,F,SentiProp
2018-12-06,138.506659453944,PT,NF,F,SentiProp
2018-12-06,136.0842008556969,PT,F,NF,SentiProp
2018-12-06,135.44528200235726,PT,NF,NF,SentiProp
2018-12-06,137.22640166740265,T,F,F,SentiProp
2018-12-06,137.45073893822646,T,NF,F,SentiProp
2018-12-06,135.2992211309551,T,F,NF,SentiProp
2018-12-06,135.49780442421584,T,NF,NF,SentiProp
2018-12-07,0.9776327087900682,PT,F,F,SemAxis
2018-12-07,0.7749441963451897,PT,NF,F,SemAxis
2018-12-07,0.45070208501268916,PT,F,NF,SemAxis
2018-12-07,0.24801357256781018,PT,NF,NF,SemAxis
2018-12-07,1.8847254967893048,T,F,F,SemAxis
2018-12-07,1.4961363313251799,T,NF,F,SemAxis
2018-12-07,1.1141573073712394,T,F,NF,SemAxis
2018-12-07,0.7255681419071129,T,NF,NF,SemAxis
2018-12-07,134.73209508019713,PT,F,F,SentiProp
2018-12-07,134.38935603192695,PT,NF,F,SentiProp
2018-12-07,132.0982750662208,PT,F,NF,SentiProp
2018-12-07,131.74905668647403,PT,NF,NF,SentiProp
2018-12-07,133.20192517329426,T,F,F,SentiProp
2018-12-07,133.66875426283292,T,NF,F,SentiProp
2018-12-07,131.43975895749008,T,F,NF,SentiProp
2018-12-07,131.89693192374227,T,NF,NF,SentiProp
2018-12-08,1.3517204316913214,PT,F,F,SemAxis
2018-12-08,1.158398472608164,PT,NF,F,SemAxis
2018-12-08,0.8649069291676371,PT,F,NF,SemAxis
2018-12-08,0.6715849700844785,PT,NF,NF,SemAxis
2018-12-08,2.3369285575196797,T,F,F,SemAxis
2018-12-08,1.9828308527702518,T,NF,F,SemAxis
2018-12-08,1.6149190419143002,T,F,NF,SemAxis
2018-12-08,1.260821337164874,T,NF,NF,SemAxis
2018-12-08,141.84637745511733,PT,F,F,SentiProp
2018-12-08,141.2368604732584,PT,NF,F,SentiProp
2018-12-08,139.2595904130723,PT,F,NF,SentiProp
2018-12-08,138.63992768799864,PT,NF,NF,SentiProp
2018-12-08,139.9557297721758,T,F,F,SentiProp
2018-12-08,140.1751143883049,T,NF,F,SentiProp
2018-12-08,138.5230647025065,T,F,NF,SentiProp
2018-12-08,138.73221404078714,T,NF,NF,SentiProp
2018-12-10,1.0305433691606032,PT,F,F,SemAxis
2018-12-10,0.9270525308736589,PT,NF,F,SemAxis
2018-12-10,0.5213821323217782,PT,F,NF,SemAxis
2018-12-10,0.4178912940348341,PT,NF,NF,SemAxis
2018-12-10,1.8082549007166848,T,F,F,SemAxis
2018-12-10,1.6918263809167728,T,NF,F,SemAxis
2018-12-10,1.1347637322034752,T,F,NF,SemAxis
2018-12-10,1.018335212403564,T,NF,NF,SemAxis
2018-12-10,151.86165719886736,PT,F,F,SentiProp
2018-12-10,151.39719016477176,PT,NF,F,SentiProp
2018-12-10,149.2935552828272,PT,F,NF,SentiProp
2018-12-10,148.82450732725434,PT,NF,NF,SentiProp
2018-12-10,150.32375300838837,T,F,F,SentiProp
2018-12-10,150.85120868430877,T,NF,F,SentiProp
2018-12-10,149.00384773938129,T,F,NF,SentiProp
2018-12-10,149.52515068321716,T,NF,NF,SentiProp
2018-12-11,0.9297458090944113,PT,F,F,SemAxis
2018-12-11,0.72020445837473,PT,NF,F,SemAxis
2018-12-11,0.6033363213023308,PT,F,NF,SemAxis
2018-12-11,0.39379497058264923,PT,NF,NF,SemAxis
2018-12-11,1.392752070523909,T,F,F,SemAxis
